command,mean,stddev,median,user,system,min,max
gia intersect -S -a data/random_a_5000000.bed -b data/random_b_5000000.bed -o /dev/null,0.6156174194,0.0018332460874026268,0.6161228224,0.5827882533333333,0.03207326,0.6135844884,0.6171449474
bedops -i data/random_a_5000000.bed data/random_b_5000000.bed > /dev/null,1.7943870994,0.020506012519483488,1.7854648633999999,1.73257892,0.06054559333333332,1.7798536964,1.8178427384
