command,mean,stddev,median,user,system,min,max
gia intersect -f 0.8 -a data/a.bed -b data/b.bed -o /dev/null,0.03866941811567568,0.0004436167478749884,0.038578907440000004,0.036279078378378384,0.0019724194594594596,0.03808853244,0.04126724044
gia intersect -f 0.8 -N -a data/a.bed -b data/b.bed -o /dev/null,0.046549726085161294,0.0002481666335007295,0.04652799094,0.044213683870967746,0.0019226374193548395,0.04616144844,0.047269823440000004
bedtools intersect -f 0.8 -a data/a.bed -b data/b.bed > /dev/null,0.36355942824000004,0.0011863581818000529,0.36348696994,0.3542826,0.00756686,0.36216028244000004,0.36600028244
