command,mean,stddev,median,user,system,min,max
gia intersect -S -a data/random_a_7500000.bed -b data/random_b_7500000.bed -o /dev/null,0.9237609325333334,0.010497080868279907,0.9185829742,0.8708570133333334,0.05207878,0.9168588492,0.9358409742
bedops -i data/random_a_7500000.bed data/random_b_7500000.bed > /dev/null,2.634020251866667,0.014159027876899695,2.6279748902000004,2.553958013333333,0.07893978,2.6238873912000003,2.6501984742
